Number,Gene Name, SCimilarity Attribution Score, Transmembrane Domain?
1,PLP1,0.014027998422532,True
2,PCDH9,0.0091833636907892,True
3,CADM2,0.0082412662823382,True
4,NCAM2,0.0080417742397273,True
5,FRMD5,0.0077658524660231,True
6,IL1RAPL1,0.0077263866324322,True
7,ZNF536,0.0072770929701925,False
8,SLC24A2,0.0071910518490745,True
9,ST18,0.0071661639736953,False
10,CTNNA3,0.0061487477155678,False
11,PDE1C,0.0059976055215793,False
12,PPP2R2B,0.0059303372787442,False
13,MOBP,0.005857682944285,False
14,C10orf90,0.0057868348322835,False
15,S100B,0.0051367411591735,False
16,KCNH8,0.0050558555134999,True
17,NCAM1,0.0050518342763532,True
18,RNF220,0.0049824375588491,False
19,TMEM144,0.0046805175312495,True
20,GPM6B,0.0045093986800466,True
21,NRXN3,0.0044613712816695,True
22,KIRREL3,0.0044519526685302,True
23,DNM3,0.0044434569002101,False
24,NKAIN2,0.0043001063487572,True
25,DNAJC6,0.0042523423312643,False
26,TMEFF2,0.0041757348650256,True
28,QKI,0.0041266591918962,False
29,PIP4K2A,0.0041178058677736,False
30,PEX5L,0.0040271718134009,False
31,UGT8,0.0038596042157784,True
32,SPOCK3,0.003778182702159,False
33,DLG2,0.0036797263905243,False
34,EDIL3,0.0036313088616769,False
35,TF,0.0036072422280786,False
36,CDH20,0.0034926683631387,True
37,ANO4,0.0033914379946168,True
38,NTM,0.0033837872673654,False
39,KLHL32,0.0033642753775914,False
40,BCAS1,0.0033622840832724,False
41,ZEB2,0.0033073759430183,False
42,PDE4B,0.0032843826617316,False
43,TTLL7,0.0032438652270434,False
44,DOCK10,0.0031844716352202,False
45,SLC44A1,0.0031709569692694,True
46,GRM3,0.0031474397125088,True
47,HHIP,0.003137056135756,False
48,ATP8A1,0.0031269023294004,True
49,SH3GL3,0.003124009913403,False
50,MBP,0.0030537754620882,False
51,AMER2,0.0029691680896467,False
52,PRUNE2,0.0029308126502426,False
54,AK5,0.0028927704673736,False
55,NPAS3,0.0028808531932435,False
56,SPOCK1,0.0028192115132656,False
57,MAP7,0.0027953062476243,False
58,MOG,0.0027893447778519,True
59,MEGF10,0.0027883256252232,True
60,OLIG1,0.0027521216820526,False
61,PTPRD,0.0027319146400192,True
62,ANK2,0.0026869022351685,False
63,PHLPP1,0.002682310245697,False
64,PLLP,0.0026808942696173,True
65,AATK,0.002650287369404,True
66,DOCK5,0.0026353705077355,False
67,ABCA8,0.0026279309337227,True
68,LPAR1,0.0025830470837937,True
69,SLCO1A2,0.0025803170551921,True
70,MARCH1,0.002568579217918,True
71,NCKAP5,0.0024764923328363,False
72,CNTN2,0.002428351286744,False
73,SLAIN1,0.0024278002355832,False
75,PLEKHH1,0.0023901690496563,False
76,ENOX1,0.0023589226749437,False
77,GLDN,0.0023535978979576,True
78,KCNMB4,0.0023522003593338,True
79,ELMO1,0.0023469226255507,False
80,AKAP6,0.0023356004947104,False
81,COBL,0.0023197355659328,False
82,APLP1,0.0022786167937715,True
83,ST6GALNAC3,0.0022665355894416,True
84,CLASP2,0.0022434168731354,False
85,CNDP1,0.0022426741511143,False
86,NLGN1,0.0022242967933108,True
87,TCF12,0.0022178539472153,False
88,CDH19,0.0022027918160549,True
89,RAPGEF5,0.0021503661838595,False
90,QDPR,0.002149307988701,False
91,RFTN2,0.002144202330238,False
92,ARAP2,0.0021173547337693,False
93,ATP10B,0.0021045233392815,True
94,MYRF,0.0020951527641566,True
95,APOD,0.002073350944989,False
96,SCD5,0.0020592226361447,True
97,CTNND2,0.0020339919089904,False
98,ALCAM,0.0020255764889432,True
99,UNC5C,0.0019943178516309,True
100,NKX6-2,0.0019876759571059,False
101,LRRC4C,0.0019782886893558,True
102,PHACTR3,0.0019652686300509,False
103,OPALIN,0.0019517465771366,True
104,PHYHIPL,0.0019297059380805,False
105,ENPP2,0.00191523892851,False
106,ABCA2,0.0019001590594295,True
107,ANKS1B,0.0018995791045397,False
108,ADGRB3,0.0018915922432558,True
109,TMTC2,0.0018757415670469,True
110,FA2H,0.0018702890587696,True
111,PCSK6,0.00186808012198,False
112,SRCIN1,0.0018569881286423,False
113,GAB1,0.0018488266381353,False
114,NRXN1,0.0018386878323744,True
115,CNTNAP2,0.001832795175039,True
116,GPRC5B,0.001832276339331,True
117,MAG,0.0018304074349832,True
118,PLCL1,0.0018291778822609,False
119,CERCAM,0.0018005895578994,False
120,GRID1,0.0017978601719403,True
121,ANLN,0.0017842541807999,False
122,SIK3,0.0017661400636496,False
123,AGAP1,0.0017351070694662,False
124,SLC5A11,0.0017310970149692,True
125,DPYD,0.0017143025259327,False
126,NOVA1,0.0016930205107117,False
127,NECAB1,0.0016899336335499,False
128,FMNL2,0.0016535955384449,False
129,IGSF11,0.0016518710709266,True
130,SOX10,0.0016502518596167,False
131,SHTN1,0.0016468885943173,False
133,STARD13,0.0016361426860994,False
134,CARNS1,0.0016162396715979,False
135,FRMD4B,0.0016091438118779,False
136,LIMCH1,0.001606298531629,False
137,ANK3,0.0016014921779082,False
138,MAGI2,0.0015891094533053,False
139,MT3,0.0015822175501832,False
140,DLC1,0.0015772500443239,False
141,SPP1,0.0015746130379097,False
142,DIP2B,0.0015352182090418,False
143,ERBB4,0.0015276499323549,True
144,ARFGEF3,0.0015184810528251,True
145,HEPACAM,0.0015171829501727,True
146,SHROOM4,0.0015074756054709,False
147,LSAMP,0.0014956665639496,False
148,MAP4K5,0.0014953744724511,False
149,DNER,0.0014930635867581,True
150,DST,0.0014736448630052,False
151,CADM1,0.0014730048575449,True
152,AGPAT4,0.0014726140971425,True
153,PMP2,0.0014695665017659,False
154,MVB12B,0.0014680892292935,False
155,CNTNAP4,0.0014673769590205,True
156,SLC9A9,0.0014600222787674,True
157,ADGRL3,0.0014571390310651,True
158,SCD,0.0014498486936158,True
159,ASTN2,0.0014423470022116,True
162,PTPRK,0.0014325282066692,True
163,SEMA3B,0.0014292190332464,False
164,FEZ1,0.0014237325426523,False
165,NALCN,0.0014208384755315,True
167,ASPA,0.0014164123223959,False
168,TRIM2,0.001400361160489,False
169,SLC22A23,0.0013927167019122,True
171,CCDC88A,0.0013742775334678,False
172,SORT1,0.0013701137869733,True
173,HECW2,0.0013514830324722,False
174,GPR37,0.0013425855107259,True
175,PTGDS,0.0013326977921888,False
176,EPN2,0.001319447196613,False
177,RBFOX1,0.0013194147177358,False
178,KIF6,0.0013190063209606,False
179,DOCK4,0.0013139178804431,False
180,GRIA2,0.0013016225039804,True
181,CRYAB,0.0012968448979474,False
182,LRP2,0.0012943700276467,True
183,KLHL4,0.001265151738801,False
184,OTUD7A,0.0012566785457204,False
186,TSPAN5,0.0012424402688491,True
187,GNAO1,0.0012418019663513,False
188,PDE1A,0.0012347935517275,False
189,STMN4,0.0012324219016383,False
190,SNCA,0.0011869605974124,False
191,P2RX7,0.001184208287,True
192,DAAM2,0.0011777513257336,False
193,COLGALT2,0.0011773930921634,False
194,FHIT,0.0011659072969685,False
195,GAS7,0.0011618971294445,False
196,MAN2A1,0.0011516736517064,True
197,FUT8,0.0011513275160613,True
198,JAKMIP2,0.0011496478059669,False
200,ELAVL3,0.0011467720725771,False
201,SEPT7,0.0011411828101,False
202,LRRTM3,0.0011367742838585,True
203,CLDN11,0.0011291520208676,True
204,CNP,0.0011197172043558,False
205,TJP1,0.0011180192823787,False
207,PDE8A,0.0011094377668158,False
208,ATXN1,0.0011082268142597,False
209,SLC12A2,0.0011079795522552,True
210,ZFYVE16,0.0011023447364073,False
212,DIP2C,0.0010809962930405,False
213,CDK18,0.0010795476228597,False
214,SH3TC2,0.0010717988548697,False
215,LAMP2,0.0010630662626371,True
216,RNF130,0.0010624998561821,True
217,SLC1A3,0.0010609116619715,True
218,LIFR,0.0010592248420524,True
220,NFASC,0.0010495996967814,True
221,OSBPL1A,0.0010464669159088,False
222,CDK19,0.001044070536092,False
223,SGK1,0.0010426975933315,False
224,MBNL2,0.0010375942437394,False
225,DSCAML1,0.0010341272987149,True
226,MYO5A,0.0010293011678667,False
227,SLC22A15,0.0010278906764824,True
228,PXK,0.0010259311553493,False
229,OLIG2,0.0010240498135543,False
230,ATG4C,0.0010185009586042,False
231,SLCO3A1,0.0010082569193174,True
232,MYO6,0.0010071302738563,False
233,PPP1R9A,0.001006778895537,False
234,RNASE1,0.0010050562712739,False
235,CLDND1,0.0010035811304797,True
236,KIF1B,0.0010030950926188,False
237,CA2,0.0010010948224873,False
238,CREB5,0.0009956728988715,False
239,LRRC1,0.0009936420256587,False
240,PIEZO2,0.0009927568175552,True
241,TMEM165,0.000991270547998,True
242,CLMN,0.0009907402344709,True
243,GSN,0.0009880986466417,False
244,ZCCHC24,0.0009879140647257,False
245,FOLH1,0.0009865804826016,True
246,DOCK3,0.0009843944741434,False
247,MAPT,0.0009808956070893,False
248,FBXL7,0.0009789310915723,False
249,TTYH1,0.0009788591869727,True
250,COL4A5,0.0009468850378797,False
251,GRIA4,0.0009457933681298,True
252,RYBP,0.0009448569987998,False
253,SEC14L5,0.0009436559682348,False
254,OMG,0.0009405701579224,False
255,ZSWIM6,0.0009360086999066,False
256,PTK2,0.0009359600059259,False
257,ARHGAP21,0.0009323777138348,False
258,ZBTB20,0.0009259006948951,False
259,LRP1B,0.0009233833919305,True
260,GFAP,0.0009217437636841,False
261,NEGR1,0.0009202405154885,False
262,POLR2F,0.0009151468406258,False
264,SIRT2,0.0008975953691896,False
265,RNF13,0.000893698938022,True
266,MKRN3,0.0008884152511346,False
268,KIF13B,0.000876474194064,False
269,HS3ST5,0.0008749339426798,True
270,SH3D19,0.0008739191867591,False
271,EFHD1,0.0008715578200993,False
272,GALNT13,0.0008702609284194,True
273,KIF13A,0.0008690049436702,False
274,SAMD12,0.00086864198799,False
275,ERBB3,0.0008668391883849,True
276,SYNDIG1,0.0008661130746147,True
277,B3GAT1,0.0008639071581605,True
278,ZDHHC20,0.0008635000815838,True
279,APBB2,0.0008627185412393,False
280,RTN1,0.0008599054509629,True
281,MEIS1,0.0008587351059403,False
282,MAP1B,0.0008583153939298,False
283,CMTM5,0.0008569518379942,True
284,ADIPOR2,0.0008543569395469,True
285,CLIP4,0.0008507787422514,False
287,DLG1,0.0008337047383593,False
288,EPB41L2,0.000833130275754,False
289,PMP22,0.000831257116218,True
290,MAGI1,0.0008276755577045,False
291,FRYL,0.0008231141727939,False
292,MOB3B,0.0008205612149822,False
293,SLC39A11,0.0008179305010186,True
294,SGCD,0.0008153739497956,True
295,KCNJ10,0.0008108041785736,True
296,GAB2,0.0008090165087218,False
297,FOXN2,0.0008065052929986,False
298,RASGRF2,0.0008054438441085,False
299,MAL,0.0008030791795351,True
300,FIGN,0.0008020590269695,False
301,GRID2,0.0008009607801012,True
302,SOX8,0.0007991504908766,False
303,FGF1,0.0007940004941901,False
304,CPM,0.0007927197295889,False
305,TUBB4A,0.000791164636418,False
306,ADARB2,0.000786490943636,False
308,PLD1,0.0007841481485895,False
309,L3MBTL4,0.0007840630799167,False
310,TRIM9,0.0007821247895961,False
311,HIP1,0.0007757757883229,False
312,ZBTB16,0.0007737072788626,False
313,DPYSL2,0.0007694695083034,False
314,CD22,0.0007678228011667,True
315,CDC42BPA,0.0007673820531006,False
316,ERMN,0.0007665614549739,False
317,PLXDC2,0.0007646273732205,True
318,LRRC7,0.0007610915680819,False
319,CHN2,0.0007595437846366,False
320,SGK3,0.0007592448478047,False
321,PCDH17,0.0007579751429576,True
322,KIAA1755,0.0007540296748881,False
324,HIPK2,0.0007480497204599,False
325,AUTS2,0.0007445941404692,False
326,MAP4K4,0.0007439086346689,False
327,SEMA4D,0.0007421389922506,True
328,PSEN1,0.0007387544581749,True
329,SGIP1,0.0007380428148937,False
330,ZFHX4,0.000735543880262,False
331,SYT11,0.0007335506689423,True
332,TANC2,0.0007305821215081,False
333,FNBP1,0.0007302995942548,False
334,PALM2,0.0007299810809008,False
335,PPFIA2,0.0007279529236545,False
336,RASGEF1B,0.0007273591393418,False
337,MTSS1,0.0007261006386649,False
338,LAMA2,0.0007254689671285,False
339,SMOC1,0.0007241978780724,False
340,SASH1,0.0007218408335019,False
341,ANKRD28,0.0007181017069545,False
342,TTYH2,0.0007171221566982,True
343,CCP110,0.0007156354850394,False
344,ITGA2,0.0007141685801798,True
345,FGFR2,0.0007131492731679,True
346,OSBP2,0.0007121661439718,False
347,BIN1,0.0007095168269328,False
348,PPP1R16B,0.000706002778071,False
349,FAXDC2,0.0007056200115196,True
350,LDB3,0.0007050116457187,False
351,CTTNBP2,0.0007042578911694,False
352,AGTPBP1,0.0006996216483719,False
353,EXOC6B,0.0006990431182814,False
354,TCF4,0.0006959719909159,False
355,STMN1,0.0006938077864471,False
356,SCARB2,0.0006916360118414,True
357,KIF5C,0.0006909291748041,False
358,LRRTM4,0.000689873334537,True
359,PLPPR1,0.0006864547977467,True
360,RNF144A,0.0006840428905451,True
361,GLUL,0.0006825942440539,False
362,LGI3,0.0006819535977048,False
363,PRKACB,0.0006798851926239,False
364,PTBP2,0.0006797437609335,False
365,PLEKHB1,0.0006789725452511,False
366,MTUS1,0.0006781599940583,False
367,PKP4,0.0006774263035304,False
368,NINJ2,0.0006750386435013,True
369,SGMS1,0.0006746035252843,True
370,LDLRAD3,0.0006726484262565,True
371,HAPLN2,0.0006705401135931,False
373,PTPRJ,0.0006682999484159,True
374,MAPRE2,0.0006682296958435,False
375,RBPJ,0.0006667749181215,False
376,IKZF2,0.0006653884171412,False
377,PCGF5,0.0006649998642922,False
379,DPYSL5,0.0006609939608472,False
380,HEPN1,0.0006608882148193,False
381,PREX2,0.0006590455297583,False
382,MAML2,0.0006578748451884,False
384,NLK,0.0006563469743394,False
385,PHLDB1,0.000655885864768,False
386,CACNA2D1,0.0006540323953996,True
387,DAPK2,0.0006529036729901,False
388,CLU,0.0006465995114099,False
389,NFIX,0.0006461727985496,False
390,DOCK9,0.000646115913837,False
391,ZNF638,0.0006441576861178,False
392,TP53TG5,0.0006430866666348,False
394,CDH11,0.0006412100445909,True
395,DICER1,0.0006382835003448,False
396,LGR5,0.0006356386437356,True
397,PPP1R14A,0.0006331301000009,False
398,KANK1,0.0006321881031767,False
399,MBOAT2,0.0006314842299416,True
400,GTDC1,0.0006307208163099,False
401,GNG7,0.000629376486339,False
402,ATP1B1,0.0006279132947961,True
403,MYO1E,0.0006267363602167,False
404,ADCY5,0.0006192306623365,True
405,SLC13A3,0.0006178489375551,True
406,LIPA,0.0006174560325644,False
407,MYO1D,0.0006125346618826,False
408,ITPKB,0.0006102714103314,False
409,RCAN2,0.0006097723546102,False
410,STOX2,0.0006095555702562,False
411,PRIMA1,0.0006091478214824,True
412,PLA2G16,0.0006074489920794,True
414,KAT2B,0.0006044656488351,False
415,PROX1,0.0006037217596386,False
416,ELL2,0.0006030787198404,False
417,FAM107B,0.0006008302134692,False
418,USP54,0.0006001577171811,False
419,LINGO1,0.000597631584977,True
420,CALD1,0.000597116754885,False
421,FAIM2,0.0005938561930326,True
422,LHPP,0.0005930345304534,False
423,NCOA7,0.0005923915747385,False
424,APP,0.0005908580950527,True
425,UBE2E2,0.0005903813206275,False
426,RHOU,0.0005893445753703,False
427,HTRA1,0.0005881520614031,False
428,CAMK2N1,0.0005868770288728,False
430,TNIK,0.0005855892814544,False
431,CORO2B,0.0005848258432109,False
432,INSR,0.0005834854890785,True
433,PTN,0.0005830539444682,False
434,PRR5L,0.0005827289822872,False
435,SLC25A13,0.0005771183666462,True
436,DMD,0.0005759225678262,False
437,BAZ2B,0.0005740696609329,False
438,LRRC63,0.0005723370717289,False
439,SEMA3C,0.0005719067417594,False
440,CHD7,0.0005717729522002,False
441,WWOX,0.0005714985457456,False
442,DOCK1,0.0005665898416111,False
443,NDRG1,0.0005661775282991,False
444,GNAI1,0.0005661198395108,False
445,GRIK2,0.000566013712651,True
446,PSD3,0.0005657193377304,False
447,CTNNA2,0.0005650078578911,False
449,NTRK2,0.000555112568361,True
450,CEP170,0.0005543845409507,False
451,ZNF704,0.0005541612949261,False
453,CXADR,0.0005533865610215,True
454,TPPP,0.0005508950728283,False
455,CFTR,0.0005506107438279,True
456,DTNA,0.0005504348337095,False
457,CLIP2,0.0005504192593556,False
458,FAM13C,0.0005482420446624,False
459,TMEM235,0.0005479954008137,True
460,NPC1,0.0005467541715216,True
461,ATL1,0.0005463697733158,True
462,NRG3,0.0005460824044179,True
463,PIK3R1,0.000546049407585,False
464,CD9,0.0005454763018443,True
465,RAB40B,0.0005430216067457,False
466,JAM3,0.0005410365534896,True
467,BACH2,0.0005395031445628,False
468,NAALADL2,0.0005391696282307,True
469,CSMD1,0.0005380249579441,True
470,SEPT4,0.0005368341423581,False
471,GREB1L,0.0005361078939829,True
472,GPSM2,0.000535915142537,False
473,ZDHHC9,0.000533209092262,True
474,NFIA,0.0005325373759465,False
475,FYN,0.0005320941542655,False
476,SOX2,0.0005320178330686,False
478,SNX30,0.0005298678619408,False
479,TRPS1,0.0005287546356976,False
480,SECISBP2L,0.0005283594399442,False
481,MTMR2,0.0005283488308149,False
482,FBN1,0.0005278921280425,False
483,LDLRAD4,0.0005270130370669,True
484,TSC22D4,0.0005258322625121,False
485,SSBP2,0.0005226510987496,False
486,PRTFDC1,0.0005223460442202,False
487,KAZN,0.0005222639514002,False
488,C9orf3,0.00052172945684,False
489,RAP1GDS1,0.0005216603318163,False
490,SLC4A8,0.0005203526362872,True
491,MEGF9,0.0005192714018273,True
492,PHACTR1,0.0005186542314704,False
493,FAM171A1,0.000515811453845,True
494,PRKCA,0.0005118448833102,False
495,ROBO1,0.0005115947107589,True
496,PICALM,0.0005107899954089,False
497,SPATA6,0.0005107554141034,False
498,NLGN4X,0.0005100281132513,True
499,GATM,0.000509294998845,False
500,AKT3,0.0005088544824021,False
501,ANKRD44,0.0005081033317696,False
502,SELENOP,0.0005070084498888,False
503,TULP4,0.0005061623462406,False
504,ABHD17B,0.0005045915968693,False
505,ADAM10,0.0005037846453033,True
506,KCTD8,0.0005020292146859,False
507,NKX2-2,0.0005003156190471,False
508,SCRG1,0.000500288595426,False
509,SLC48A1,0.0005002636976984,True
510,PPP1R12B,0.0004985209287768,False
511,TRPM6,0.0004977491514959,True
512,PREX1,0.0004971175783275,False
513,EPS15,0.0004958047421315,False
514,PDE4D,0.0004957474692865,False
515,SERINC5,0.000495694760227,True
516,DPP6,0.000493704502096,True
517,PKD2,0.0004933168027141,False
518,NFIB,0.0004883921235241,False
519,TSPAN15,0.0004865499790135,True
520,ZNF708,0.0004841322543235,False
521,RAD51B,0.000483939534689,False
522,SSH2,0.0004836173191875,False
523,CCNH,0.0004828436064671,False
524,RETREG1,0.0004816407511289,True
525,HIP1R,0.0004806530534879,False
526,LPGAT1,0.000479075252013,True
527,PTPRZ1,0.0004786438770877,True
528,WNK1,0.0004785328634638,False
529,KCNJ2,0.0004779868180078,True
530,MARCKSL1,0.0004777434807457,False
532,PBX1,0.0004754329620209,False
533,RTN4,0.0004746175676245,True
534,NAV3,0.0004744348452723,False
535,FUT9,0.0004731925521861,True
536,TUBA1A,0.0004731172314818,False
537,MICAL3,0.0004708586386338,False
538,ABTB2,0.000469688476607,False
539,SOBP,0.0004687233101122,False
540,KIAA1324L,0.0004686885757313,True
541,CKB,0.0004686254066111,False
542,ACER3,0.0004682552773704,True
543,SLC26A3,0.0004674220698283,True
544,ZDHHC14,0.0004640775850797,True
545,RGCC,0.0004636739839738,False
546,STK39,0.0004621180220001,False
547,HSPA2,0.0004605146613095,False
548,PLEKHG1,0.0004597294149727,False
549,FBXO32,0.0004594272118458,False
550,TNKS,0.0004580463275409,False
551,TECPR2,0.0004566251283436,False
553,ITGB8,0.0004544964388338,True
554,TLE4,0.0004542670287922,False
555,DYSF,0.0004533869598828,True
556,SLC6A1,0.0004520833273272,True
557,ERBIN,0.0004519069395016,False
558,PADI2,0.0004506463933212,False
559,HDAC9,0.0004495172940331,False
560,NAV2,0.0004491572414911,False
561,DGKI,0.0004491120323347,False
562,CPQ,0.000449008086309,False
563,CDKN1C,0.0004488379310561,False
564,RTN3,0.0004487790597208,False
565,SLC31A2,0.0004484656033607,True
566,BCL2L1,0.0004476311703768,True
567,PLD5,0.00044612990235,True
569,VRK2,0.0004452119168577,True
570,STK3,0.0004447661338529,False
571,ATP11A,0.0004437868311051,True
572,MON2,0.0004420645605135,False
573,COL9A3,0.000441597358978,False
574,FCHSD2,0.0004415171355348,False
575,PPP1R21,0.0004409623940245,False
576,FRMD4A,0.0004408474377873,False
577,DHFR,0.0004388333492246,False
578,MAP1A,0.0004388319715718,False
579,SRGAP1,0.0004386891000338,False
580,SPARC,0.0004381825547937,False
581,CMC1,0.0004377855819634,False
582,CDH8,0.0004358099137742,True
583,NAV1,0.0004355422061139,False
584,SESTD1,0.0004353182336561,False
587,PARD3B,0.0004303649054491,False
588,DYNC1I1,0.000429725234647,False
589,MAPK10,0.0004296025046329,False
590,CSMD2,0.0004294740938926,True
591,STXBP6,0.0004287328474166,False
592,GPHN,0.0004278967384516,False
593,BCAS3,0.0004271747717862,False
594,MYO9A,0.0004258570788508,True
596,LANCL1,0.0004225051960573,False
597,MBNL1,0.0004218434314802,False
598,BCAN,0.0004215274836863,False
599,RASSF8,0.0004207301140211,False
600,ANKIB1,0.0004197645173475,False
601,HSPA1A,0.0004185866640922,False
602,CHKA,0.0004177116157913,False
603,SYT9,0.0004173810172957,True
604,DPF3,0.0004168824495222,False
605,ARHGAP22,0.000416614359209,False
606,CSMD3,0.0004166110525004,True
607,SYNJ2,0.0004156401429501,False
608,MYLK,0.0004148047584105,False
609,TBL1XR1,0.0004141761943384,False
610,GPR137C,0.0004140349588297,True
611,RDX,0.0004095033615884,False
612,SVEP1,0.0004085130952558,False
613,TMEM98,0.0004084607345419,True
614,ARID5B,0.0004083227802814,False
615,PPP2R2A,0.0004073882738746,False
616,AFDN,0.0004071620983736,False
617,MSI2,0.0004064188333417,False
618,VPS13C,0.0004062932147381,False
619,CYP27A1,0.0004053007204632,False
620,NXPE3,0.0004049334561127,False
621,GNAQ,0.0004042767299093,False
622,MOSPD2,0.0004029270277239,True
623,JAKMIP3,0.0004022164562756,False
624,ZHX3,0.0004014390554318,False
625,PPFIBP1,0.0004011404105176,False
626,DBNDD2,0.0003994555218089,False
627,CLIC4,0.0003991584087305,True
628,RORA,0.0003990757297461,False
629,APBA2,0.0003989279797139,False
630,HBS1L,0.000398150602599,False
631,MGAT5,0.0003981490188179,True
632,CDC14B,0.0003980283852503,False
634,METRN,0.0003963587495188,False
635,MDGA2,0.0003960629952615,False
636,ARID1B,0.000395427556931,False
637,BBS2,0.0003944948183675,False
638,ITPK1,0.0003930715941492,False
640,ADAMTS18,0.0003897105773256,False
641,TTLL5,0.0003897052662838,False
642,FOXP1,0.0003893422016957,False
643,PAQR6,0.0003892629842642,True
644,COL9A2,0.0003886550119871,False
645,STXBP3,0.0003885848506905,False
646,FAM13B,0.0003884533600988,False
647,TTC28,0.0003883648931725,False
648,YPEL2,0.0003882882723947,False
650,MEIS2,0.0003871135074405,False
651,KIAA0930,0.0003869368684771,False
652,MACF1,0.0003863401119755,False
654,GPC5,0.0003855155574652,False
655,PIK3C2B,0.0003848114389189,False
656,CECR2,0.0003835579883801,False
657,SNX9,0.0003835213787154,False
658,TIAM1,0.0003833452201038,False
659,ZNF609,0.000383221054124,False
660,KIF21A,0.000383215199426,False
661,BAALC,0.0003832137633116,False
662,LHFPL3,0.0003823399644221,True
663,SEMA6D,0.000381421844074,True
664,ATP9B,0.0003803919522707,True
665,RERE,0.0003801741519886,False
666,DCC,0.0003798543886065,True
667,CADM4,0.0003797298282638,True
668,TTLL11,0.0003793097661333,False
669,IMMP2L,0.0003791975389007,True
670,CDK17,0.0003789409338253,False
671,TMC7,0.0003783160806896,True
672,TMTC4,0.0003780655907035,True
673,PDE7A,0.0003777766058978,False
674,PRKCQ,0.0003777065392395,False
675,SPNS2,0.0003775970158051,True
676,CPEB2,0.0003771623236622,False
678,NEO1,0.0003763657366537,True
679,SEMA6A,0.0003755194320542,True
680,SEMA5A,0.0003753526597796,True
681,RAB30,0.000375105251352,False
682,ARHGEF7,0.0003750002013403,False
683,KDM4C,0.0003746604350506,False
684,UBE4B,0.0003746112305794,False
685,INPP4B,0.0003731640156744,False
686,PPM1H,0.0003731068845158,False
688,SERPINI1,0.0003720492420057,False
689,UCHL1,0.0003711890609077,False
690,DENND5A,0.0003703373545382,False
691,FBXL17,0.0003701569930962,False
692,PTPRS,0.0003697132338017,True
693,SPPL3,0.0003690900963014,True
694,SHC4,0.0003684381620883,False
695,SPTBN1,0.0003683412169634,False
696,PBX3,0.00036815771853,False
697,COL18A1,0.0003681481811746,False
698,CALN1,0.000368072938888,True
699,AFF3,0.0003680609153616,False
700,ZNF280D,0.000367752183284,False
701,ENOSF1,0.0003673773314412,False
702,LCORL,0.0003665715147199,False
703,NLGN4Y,0.000366501434926,True
704,DAB1,0.0003663606822318,False
705,CHD9,0.0003660777890407,False
706,NUAK1,0.0003647696111075,False
707,MITF,0.0003636825902984,False
708,DEPTOR,0.0003629752824913,False
709,UBR3,0.0003617126821316,True
710,FAM124A,0.000361023720075,False
711,TARSL2,0.0003604570632979,False
712,ARNT2,0.000360008903603,False
713,ARPP21,0.0003599389172026,False
714,BICD1,0.0003598085139039,False
715,GPR158,0.0003593240429539,True
716,EHBP1,0.0003578447301524,False
717,ZHX2,0.0003570574214433,False
718,TMEM125,0.0003570343476472,True
719,DSCAM,0.0003557042812484,True
720,RASGRF1,0.0003556709070346,False
721,SIK2,0.0003545952245471,False
722,SH3KBP1,0.0003541861919972,False
723,WIPF1,0.0003534178723583,False
724,EVA1C,0.0003533490015179,True
725,PAXBP1,0.0003531735850762,False
726,MAST4,0.0003526277724077,False
727,OTUD7B,0.0003524348023551,False
728,ARHGAP23,0.0003523336811423,False
729,RASGRP3,0.0003515023035711,False
730,KCNIP4,0.0003513226714497,False
731,RTKN,0.0003507590340042,False
732,CPEB1,0.0003503698809633,False
733,FNIP2,0.0003499774731567,False
734,RPS6KA2,0.0003491791643685,False
735,GTF2I,0.0003487321762106,False
736,CTBP2,0.0003482560080339,False
737,TNRC6A,0.0003476160225042,False
738,DTNB,0.0003475538627089,False
739,ZNF462,0.0003472203277931,False
740,SRPK2,0.0003466544165433,False
741,SYT1,0.0003459045412945,True
742,SHANK3,0.0003457039551222,False
743,ATE1,0.0003453223941295,False
744,MPRIP,0.000344793456164,False
745,ADAM19,0.0003444488933281,True
746,SNX1,0.0003440680772935,False
747,TMOD2,0.0003439981190199,False
748,SCG5,0.0003439551710846,False
750,LTBP1,0.0003437113741016,False
751,ZNF652,0.0003433941293165,False
752,SLC6A15,0.0003432739626076,True
753,PEAK1,0.0003432533876692,False
754,KDM6A,0.000342857634948,False
755,CD47,0.0003426639460376,True
756,SPIRE1,0.0003415323351304,False
757,TMEM151A,0.0003406762913466,True
758,RALGAPA1,0.0003405766196678,False
759,HSD17B4,0.0003403469712275,False
760,BEX1,0.0003399277326157,False
761,ST3GAL5,0.0003399010225098,True
762,IQCJ-SCHIP1,0.0003398451607725,False
763,UTY,0.0003392519551867,False
765,CSRP1,0.0003385617064749,False
766,SPAG9,0.0003380918463634,False
767,ELF2,0.0003377160773238,False
768,RGL1,0.0003374664685256,False
769,WSB1,0.0003373605356822,False
770,SORCS2,0.0003373198076905,True
771,CYP2J2,0.0003369040278912,False
772,APOE,0.0003359784771389,False
773,SLC1A2,0.0003358503376214,True
774,BACE1,0.0003349279630174,True
775,SLC35F3,0.0003348617734793,True
777,ATXN2,0.0003337475596139,False
778,GRIK4,0.0003335725373439,True
779,PTPN12,0.0003330153645499,False
780,BRSK1,0.0003329772821581,False
781,MFSD6,0.0003327896922561,True
782,SUN2,0.0003327628519995,True
