Number,Gene Name, SCimilarity Attribution Score, Transmembrane Domain?
12069,KCNC4,1.5971575424357275e-05,True
12070,CDK20,1.5952828485516172e-05,False
12071,CENPQ,1.5951893317580865e-05,False
12072,PLCD1,1.5939564187924932e-05,False
12073,ASL,1.5934526519591784e-05,False
12074,SPSB2,1.5924825109326897e-05,False
12075,ACTC1,1.5924812051238913e-05,False
12076,MANSC1,1.5899894159856432e-05,True
12077,GPBAR1,1.589376482693061e-05,True
12078,PNMA3,1.5876229930375997e-05,False
12079,MYO1C,1.5869741732699722e-05,False
12080,SYT15,1.5868537039088846e-05,True
12081,SLC35G1,1.5867771307610065e-05,True
12082,ST6GALNAC4,1.586416218711411e-05,True
12083,MFSD13A,1.5859731368432093e-05,True
12084,MEGF10,1.584712864174294e-05,True
12086,MPP5,1.583604737894041e-05,False
12087,MPV17L,1.583319029608984e-05,True
12088,ZNF486,1.5832920110144702e-05,False
12089,C5orf56,1.5832855410951867e-05,False
12090,RRP12,1.5827946848872226e-05,True
12093,ESYT1,1.5821759887038177e-05,True
12094,IARS,1.5806308984341904e-05,False
12096,ZNF384,1.5799185274151844e-05,False
12097,IZUMO4,1.5798797437661138e-05,False
12098,MKI67,1.57946054515522e-05,False
12099,CDC42EP1,1.5790193482486932e-05,False
12100,ADAM15,1.5781779424441387e-05,True
12101,BCL2L11,1.5778415515608863e-05,False
12102,GALNS,1.5758807558717536e-05,False
12103,SLC10A4,1.575336874482757e-05,True
12105,DENND2C,1.575294291819999e-05,False
12107,ZNF320,1.573630969766193e-05,False
12108,ASS1,1.5725882808596736e-05,False
12109,ARSK,1.5720533730454607e-05,False
12111,IL34,1.5712098127504028e-05,False
12112,GSTT2B,1.5710596335586746e-05,False
12113,ZFY,1.5708013351196663e-05,False
12114,BEND4,1.5706685274381394e-05,False
12115,TFAP4,1.5703386716741527e-05,False
12116,ANKRD23,1.5694080625611882e-05,False
12117,B3GALT5,1.5691399035607938e-05,True
12118,BSCL2,1.569130353559266e-05,True
12119,TRIM47,1.569114378047157e-05,False
12121,DRD4,1.5686061065563083e-05,True
12122,TMEM209,1.5675095404516303e-05,True
12123,TMEM161A,1.5674413618101052e-05,True
12124,NTRK1,1.5672172529979268e-05,True
12125,RABGGTA,1.566720139678213e-05,False
12126,WDR55,1.566297042567606e-05,False
12127,PROSER3,1.565711050411105e-05,False
12130,EMP1,1.564671498274542e-05,True
12131,ALDH1L1,1.5634197876033087e-05,False
12132,CARMIL3,1.5629332457182862e-05,False
12133,ARHGAP10,1.5625704454253662e-05,False
12134,FANCD2,1.5624171950262017e-05,False
12135,HARS2,1.5611497175159132e-05,False
12136,VWA5B2,1.560618556585193e-05,False
12137,KIF6,1.559400445522697e-05,False
12140,CDCA3,1.5587383659169855e-05,False
12141,HIST2H2BF,1.5578376920549977e-05,False
12142,BCL2L14,1.5578152343958025e-05,False
12143,ZNF548,1.5577485614421613e-05,False
12144,EYA4,1.557740123243307e-05,False
12145,ZFP3,1.557618939900819e-05,False
12146,MCM2,1.556796352628677e-05,False
12147,MAP6D1,1.556786883354614e-05,False
12148,GRAMD1C,1.5558563190975246e-05,True
12149,B9D2,1.5550928322208315e-05,False
12150,FAHD2B,1.5547685075744697e-05,False
12151,ARMC5,1.5547655314328466e-05,False
12152,WARS2,1.5547038677220882e-05,False
12153,C21orf62-AS1,1.5545150944940088e-05,False
12154,CD44,1.5543501371439208e-05,True
12155,MS4A14,1.5539163349482342e-05,True
12156,SPRY4,1.5532668849571383e-05,False
12157,ZNF730,1.5524782562901005e-05,False
12158,HRH1,1.5519629656172662e-05,True
12159,SLC14A1,1.551701102516139e-05,True
12161,ZNF136,1.5505645696577767e-05,False
12162,MINOS1,1.5502077010873517e-05,True
12164,FAM84A,1.5492737040345625e-05,False
12165,PIP5KL1,1.549205576469361e-05,False
12166,TGFBR3L,1.548668841020928e-05,True
12167,ZFP2,1.5485701673356396e-05,False
12169,LSP1,1.547469121984322e-05,False
12170,CCDC84,1.547438586036616e-05,False
12171,NECAB3,1.5472713564855302e-05,False
12173,NPW,1.5469836937079374e-05,False
12174,C9orf84,1.5465499375835383e-05,False
12175,CXCR2,1.5456755625139173e-05,True
12176,POFUT2,1.545332887245446e-05,False
12177,ITGA10,1.544746053372224e-05,True
12178,GSTO2,1.5439162993068514e-05,False
12179,NEUROG1,1.5432071684865408e-05,False
12180,P2RX5,1.5428959492027645e-05,True
12181,ANKS6,1.542446801713645e-05,False
12182,SDCBP2,1.542367753751413e-05,False
12183,INPP5E,1.5423551715966574e-05,False
12184,TMEM129,1.5422331708831578e-05,True
12185,FAM227B,1.5421099435768742e-05,False
12187,FICD,1.5417600518768306e-05,True
12188,RNASE2,1.541056548364395e-05,False
12189,PTGER3,1.5404979796134888e-05,True
12190,QRICH2,1.540293678887967e-05,False
12191,FAM153B,1.5394854219355456e-05,False
12192,ZNF558,1.5388461201991042e-05,False
12193,ZBTB45,1.538404031734281e-05,False
12194,CCDC13,1.5370821703390443e-05,False
12195,TMSB4Y,1.536272978078113e-05,False
12196,TMEM217,1.5361982637738008e-05,True
12197,KLF4,1.5350475340949094e-05,False
12198,PTGES3L,1.5339281495498752e-05,False
12200,ABCA8,1.5326013970972584e-05,True
12201,FHAD1,1.532297455594725e-05,False
12202,ARHGAP39,1.5322060247230978e-05,False
12203,DET1,1.530569247466811e-05,False
12205,SLC9C2,1.5279473970728212e-05,True
12206,LOXL1,1.527395145512506e-05,False
